row_label_raw,row_label_full,26. Tiền và các khoản tương đương tiền,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,285.712.297.485,220.398.025.055,285712297485.0,220398025055.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,1.812.435.183.917,840.907.145.366,1812435183917.0,840907145366.0
"Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và ký hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và ký hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và ký hạn < 3 tháng)",6.036.902.450.952,4.160.705.624.186,6036902450952.0,4160705624186.0
Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quá 3 tháng kể từ ngày mua,Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quá 3 tháng kể từ ngày mua,Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quá 3 tháng kể từ ngày mua,,-,,
Tổng cộng,Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quá 3 tháng kể từ ngày mua > Tổng cộng,Tổng cộng,8.135.049.932.354,5.222.010.794.607,8135049932354.0,5222010794607.0
