row_label_raw,row_label_full,col_0,31.12.2024%,31.12.2023%,numeric__31.12.2024%,numeric__31.12.2023%
Thẻ tín dụng,Thẻ tín dụng,Thẻ tín dụng,"33,00","33,00",33.0,33.0
Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"0,30 - 15,50","0,30 - 16,00",,
- Trung hạn,- Trung hạn,- Trung hạn,"3,30 - 15,00","5,00 - 16,50",,
- Dài hạn,- Dài hạn,- Dài hạn,"3,30 - 15,50","5,00 - 17,50",,
Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"3,40 - 7,00","2,90 - 7,50",,
- Trung hạn,- Trung hạn,- Trung hạn,Không áp dụng,Không áp dụng,,
- Dài hạn,- Trung hạn > - Dài hạn,- Dài hạn,"7,03","5,00 - 8,00",7.03,
