row_label_raw,row_label_full,col_0,Đơn vị: Triệu đồng,Đơn vị: Triệu đồng_1,Đơn vị: Triệu đồng_2,Đơn vị: Triệu đồng_3,Đơn vị: Triệu đồng_4,Đơn vị: Triệu đồng_5,Đơn vị: Triệu đồng_6,Đơn vị: Triệu đồng_7,Đơn vị: Triệu đồng_8,Đơn vị: Triệu đồng_9,numeric__Đơn vị: Triệu đồng,numeric__Đơn vị: Triệu đồng_1,numeric__Đơn vị: Triệu đồng_2,numeric__Đơn vị: Triệu đồng_3,numeric__Đơn vị: Triệu đồng_4,numeric__Đơn vị: Triệu đồng_5,numeric__Đơn vị: Triệu đồng_6,numeric__Đơn vị: Triệu đồng_7,numeric__Đơn vị: Triệu đồng_8,numeric__Đơn vị: Triệu đồng_9
,,,Tiền gửi tại các TCTD khác,Công cụ tài chính phải sinh (*),Chứng khoán kinh doanh,Cho vay khách hàng,Hoạt động mua nợ,Đầu tư chứng khoán,Tiền gửi và vay các TCTD khác,Tiền gửi của khách hàng,Phát hành giấy tờ có giá,Các cam kết tín dụng,,,,,,,,,,
31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31122024.0,31122024.0,31122024.0,31122024.0,31122024.0,31122024.0,31122024.0,31122024.0,31122024.0,31122024.0
Trong nước,Trong nước,Trong nước,22.791.038,61.474.135,3.031.363,165.154.897,800.000,29.356.360,23.058.328,165.811.348,10.864.503,5.864.792,22791038.0,61474135.0,3031363.0,165154897.0,800000.0,29356360.0,23058328.0,165811348.0,10864503.0,5864792.0
Nước ngoài,Nước ngoài,Nước ngoài,7.038.600,21.714,-,-,-,-,6.612.002,1.636.296,-,-,7038600.0,21714.0,,,,,6612002.0,1636296.0,,
,,,29.829.638,61.495.849,3.031.363,165.154.897,800.000,29.356.360,29.670.330,167.447.644,10.864.503,5.864.792,29829638.0,61495849.0,3031363.0,165154897.0,800000.0,29356360.0,29670330.0,167447644.0,10864503.0,5864792.0
31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0
Trong nước,Trong nước,Trong nước,23.149.492,57.102.083,-,140.448.924,-,7.151.638,16.363.869,153.654.186,2.000.000,4.351.794,23149492.0,57102083.0,,140448924.0,,7151638.0,16363869.0,153654186.0,2000000.0,4351794.0
Nước ngoài,Nước ngoài,Nước ngoài,19.877.401,49.642,-,-,-,-,-,2.674.982,-,-,19877401.0,49642.0,,,,,,2674982.0,,
,,,43.026.893,57.151.725,-,140.448.924,-,7.151.638,16.363.869,156.329.168,2.000.000,4.351.794,43026893.0,57151725.0,,140448924.0,,7151638.0,16363869.0,156329168.0,2000000.0,4351794.0
