row_label_raw,row_label_full,col_0,31.12.2024%,31.12.2023%,numeric__31.12.2024%,numeric__31.12.2023%
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,"2,30 - 3,60",Không áp dụng,,
Trái phiếu do các TCTD khác trong nước phát hành bằng VND,Trái phiếu Chính phủ > Trái phiếu do các TCTD khác trong nước phát hành bằng VND,Trái phiếu do các TCTD khác trong nước phát hành bằng VND,"6,50",Không áp dụng,6.5,
