row_label_raw,row_label_full,Ông Phạm Ngọc Quý,1.231.249.000,1.253.328.000,numeric__1.231.249.000,numeric__1.253.328.000
Ông Hoàng Ngọc Xuân,Ông Hoàng Ngọc Xuân,Ông Hoàng Ngọc Xuân,1.045.745.000,1.032.004.000,1045745000.0,1032004000.0
Ông Vũ Lê Huy,Ông Vũ Lê Huy,Ông Vũ Lê Huy,199.505.000,187.360.000,199505000.0,187360000.0
Kế toán trường,Kế toán trường,Kế toán trường,Kế toán trường,Kế toán trường,,
Ông Bạch Đức Long,Kế toán trường > Ông Bạch Đức Long,Ông Bạch Đức Long,1.192.420.000,751.235.000,1192420000.0,751235000.0
