row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND > Số có khả năng trả nợ,Trong năm > VND > Tăng,Trong năm > VNDChênh lệch do đánh giá lại tỷ giá cuối năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > VNDSố có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND > Số có khả năng trả nợ,numeric__Trong năm > VND > Tăng,numeric__Trong năm > VNDChênh lệch do đánh giá lại tỷ giá cuối năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VNDSố có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,,,,,,,
Trong đó:Phải trả với các bên liên quan(Chi tiết tại Thuyết minh số 37),Trong đó:Phải trả với các bên liên quan(Chi tiết tại Thuyết minh số 37),Trong đó:Phải trả với các bên liên quan(Chi tiết tại Thuyết minh số 37),,,,,,,,,,,,
Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh TP. Hồ Chí Minh,Trong đó:Phải trả với các bên liên quan(Chi tiết tại Thuyết minh số 37) > Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh TP. Hồ Chí Minh,Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh TP. Hồ Chí Minh,1.240.896.293.242,1.240.896.293.242,-,189.728.768.262(1.372.858.347),1.049.794.666.633,1.049.794.666.633,1240896293242.0,1240896293242.0,,,1049794666633.0,1049794666633.0
Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh TP. Hồ Chí Minh,Trong đó:Phải trả với các bên liên quan(Chi tiết tại Thuyết minh số 37) > Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh TP. Hồ Chí Minh,Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh TP. Hồ Chí Minh,1.240.896.293.242,1.240.896.293.242,-,189.728.768.262(1.372.858.347),1.049.794.666.633,1.049.794.666.633,1240896293242.0,1240896293242.0,,,1049794666633.0,1049794666633.0
Trong đó:- Số phải trả trong vòng12 tháng,Trong đó:Phải trả với các bên liên quan(Chi tiết tại Thuyết minh số 37) > Trong đó:- Số phải trả trong vòng12 tháng,Trong đó:- Số phải trả trong vòng12 tháng,177.270.899.255,177.270.899.255,,,190.871.758.751,190.871.758.751,177270899255.0,177270899255.0,,,190871758751.0,190871758751.0
- Số phải trả sau 12 tháng,Trong đó:Phải trả với các bên liên quan(Chi tiết tại Thuyết minh số 37) > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,1.063.625.393.987,1.063.625.393.987,,,858.922.907.882,858.922.907.882,1063625393987.0,1063625393987.0,,,858922907882.0,858922907882.0
