row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí bán hàngphát sinh trong năm,Các khoản chi phí bán hàngphát sinh trong năm,Các khoản chi phí bán hàngphát sinh trong năm,Các khoản chi phí bán hàngphát sinh trong năm,Các khoản chi phí bán hàngphát sinh trong năm,,
"Chi phí vận chuyển, bốc xếp lưu kho","Các khoản chi phí bán hàngphát sinh trong năm > Chi phí vận chuyển, bốc xếp lưu kho","Chi phí vận chuyển, bốc xếp lưu kho",273.261.678.691,218.434.172.443,273261678691.0,218434172443.0
"Chi phí an sinh xã hội, quảng cáo, truyền thông","Các khoản chi phí bán hàngphát sinh trong năm > Chi phí an sinh xã hội, quảng cáo, truyền thông","Chi phí an sinh xã hội, quảng cáo, truyền thông",149.023.539.490,120.786.426.034,149023539490.0,120786426034.0
Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàngphát sinh trong năm > Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,116.373.186.488,97.645.532.196,116373186488.0,97645532196.0
,,,538.658.404.669,436.866.130.673,538658404669.0,436866130673.0
Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm,Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm,Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm,Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm,Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm,,
Chi phí nhân viên quản lý,Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm > Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,116.812.934.803,123.790.662.272,116812934803.0,123790662272.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,66.817.643.306,73.377.352.589,66817643306.0,73377352589.0
Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệpphát sinh trong năm > Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,166.300.143.973,143.428.984.717,166300143973.0,143428984717.0
,,,349.930.722.082,340.596.999.578,349930722082.0,340596999578.0
