row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,59.025.778.737,92.760.334.316,59025778737.0,92760334316.0
Công ty Cổ phần Phân bón và Hóa chất đầu khí Tây Nam Bộ,Công ty Cổ phần Phân bón và Hóa chất đầu khí Tây Nam Bộ,Công ty Cổ phần Phân bón và Hóa chất đầu khí Tây Nam Bộ,24.514.328.228,13.387.770.860,24514328228.0,13387770860.0
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,23.008.933.315,21.866.289.510,23008933315.0,21866289510.0
Công ty Cổ phần Phân bón và Hóa chất đầu khíĐông Nam Bộ,Công ty Cổ phần Phân bón và Hóa chất đầu khíĐông Nam Bộ,Công ty Cổ phần Phân bón và Hóa chất đầu khíĐông Nam Bộ,8.357.555.000,49.004.769.720,8357555000.0,49004769720.0
Liên Doanh Việt – Nga Vietsovpetro,Liên Doanh Việt – Nga Vietsovpetro,Liên Doanh Việt – Nga Vietsovpetro,2.275.223.087,4.565.624.000,2275223087.0,4565624000.0
Công ty Cổ phần Lọc hóa đầu Bình Sơn,Công ty Cổ phần Lọc hóa đầu Bình Sơn,Công ty Cổ phần Lọc hóa đầu Bình Sơn,556.886.002,-,556886002.0,
Công ty Cổ phần Hoá đầu và Xơ sợi Dầu khí,Công ty Cổ phần Hoá đầu và Xơ sợi Dầu khí,Công ty Cổ phần Hoá đầu và Xơ sợi Dầu khí,195.253.105,195.253.105,195253105.0,195253105.0
Công ty CP Cằng Dịch vụ Dầu khí Tổng hợp PTSCThanh Hoá,Công ty CP Cằng Dịch vụ Dầu khí Tổng hợp PTSCThanh Hoá,Công ty CP Cằng Dịch vụ Dầu khí Tổng hợp PTSCThanh Hoá,99.000.000,-,99000000.0,
Công ty Cổ phần Cằng dịch vụ Dầu khí Tổng Hợp Phú Mỹ,Công ty Cổ phần Cằng dịch vụ Dầu khí Tổng Hợp Phú Mỹ,Công ty Cổ phần Cằng dịch vụ Dầu khí Tổng Hợp Phú Mỹ,18.600.000,909.521.521,18600000.0,909521521.0
Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Chế BiếnKhi Vũng Tàu,Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Chế BiếnKhi Vũng Tàu,Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Chế BiếnKhi Vũng Tàu,-,2.101.105.600,,2101105600.0
Công ty Cổ phần Phân bón và Hóa chất đầu KhíMiền Trung,Công ty Cổ phần Phân bón và Hóa chất đầu KhíMiền Trung,Công ty Cổ phần Phân bón và Hóa chất đầu KhíMiền Trung,-,730.000.000,,730000000.0
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,28.283.624.865,7.651.003.417,28283624865.0,7651003417.0
Công ty Cổ phần Bao bì Đạm Phú Mỹ,Công ty Cổ phần Bao bì Đạm Phú Mỹ,Công ty Cổ phần Bao bì Đạm Phú Mỹ,23.147.234.000,2.790.396.000,23147234000.0,2790396000.0
Công ty Cổ phần Phát triển Đô thị Dầu khí,Công ty Cổ phần Phát triển Đô thị Dầu khí,Công ty Cổ phần Phát triển Đô thị Dầu khí,4.860.607.417,4.860.607.417,4860607417.0,4860607417.0
Công ty Cổ phần Phân bón và Hóa chất đầu KhíMiền Trung,Công ty Cổ phần Phân bón và Hóa chất đầu KhíMiền Trung,Công ty Cổ phần Phân bón và Hóa chất đầu KhíMiền Trung,168.673.646,-,168673646.0,
Công ty Cổ phần Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,107.109.802,-,107109802.0,
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,229.113.222.693,224.652.348.832,229113222693.0,224652348832.0
Công ty Cổ phần Hoá đầu và Xơ sợi Việt Nam,Công ty Cổ phần Hoá đầu và Xơ sợi Việt Nam,Công ty Cổ phần Hoá đầu và Xơ sợi Việt Nam,114.509.081.543,114.509.081.543,114509081543.0,114509081543.0
Công ty Cổ phần Đầu tư Tài chính Công đoàn Dầu khíViệt Nam,Công ty Cổ phần Đầu tư Tài chính Công đoàn Dầu khíViệt Nam,Công ty Cổ phần Đầu tư Tài chính Công đoàn Dầu khíViệt Nam,110.143.267.289,110.143.267.289,110143267289.0,110143267289.0
Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Vậnchuyển Khí Đông Nam Bộ,Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Vậnchuyển Khí Đông Nam Bộ,Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Vậnchuyển Khí Đông Nam Bộ,4.460.873.861,-,4460873861.0,
