row_label_raw,row_label_full,Tên công ty con/công ty liên kết,Nơi thành lập và hoạt động,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết nắm giữ (%),Hoạt động chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ phần sở hữu (%),numeric__Tỷ lệ quyền biểu quyết nắm giữ (%),numeric__Hoạt động chính
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,,,
1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,Công ty con > 1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,Tỉnh Bình Định,"75,00","75,00",Kinh doanh phân bón và hóa chất,,75.0,75.0,
1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,Công ty con > 1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,TP. Cần Thơ,"75,00","75,00",Kinh doanh phân bón và hóa chất,,75.0,75.0,
1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,Công ty con > 1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,TP. Hồ Chí Minh,"75,00","75,00",Kinh doanh phân bón và hóa chất,,75.0,75.0,
1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,Công ty con > 1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,1. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Trung2. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ3. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ4. Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,TP. Hà Nội,"75,00","75,00",Kinh doanh phân bón và hóa chất,,75.0,75.0,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,,
1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,Công ty liên kết > 1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,Tỉnh Bà Rịa - Vũng Tàu,"43,34","43,34","Sản xuất bao bì Xây dựng công trình dân dụng, công nghiệp và cung cấp dịch vụ Sản xuất và mua bán xơ sợi polyester",,43.34,43.34,
1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,Công ty liên kết > 1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,TP. Cần Thơ,"35,63","35,63","Sản xuất bao bì Xây dựng công trình dân dụng, công nghiệp và cung cấp dịch vụ Sản xuất và mua bán xơ sợi polyester",,35.63,35.63,
1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,Công ty liên kết > 1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,1. Công ty Cổ phần Bao bì Đạm Phú Mỹ2. Công ty Cổ phần Phát triển Đồ thị Dầu khí3. Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,TP. Hải Phòng,"25,99","25,99","Sản xuất bao bì Xây dựng công trình dân dụng, công nghiệp và cung cấp dịch vụ Sản xuất và mua bán xơ sợi polyester",,25.99,25.99,
