row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
a. Các khoản phải trả người bán ngắn hạnUralkali Trading SIA,a. Các khoản phải trả người bán ngắn hạnUralkali Trading SIA,a. Các khoản phải trả người bán ngắn hạnUralkali Trading SIA,48.839.480.801,48.839.480.801,83.767.975.000,83.767.975.000,48839480801.0,48839480801.0,83767975000.0,83767975000.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,102.668.970.976,102.668.970.976,93.372.592.717,93.372.592.717,102668970976.0,102668970976.0,93372592717.0,93372592717.0
,,,151.508.451.777,151.508.451.777,177.140.567.717,177.140.567.717,151508451777.0,151508451777.0,177140567717.0,177140567717.0
b. Phải trả người bán là các bên liên quan(Chi tiết tại Thuyết minh số 37),b. Phải trả người bán là các bên liên quan(Chi tiết tại Thuyết minh số 37),b. Phải trả người bán là các bên liên quan(Chi tiết tại Thuyết minh số 37),303.143.571.890,303.143.571.890,304.716.711.676,304.716.711.676,303143571890.0,303143571890.0,304716711676.0,304716711676.0
c. Tổng cộng,c. Tổng cộng,c. Tổng cộng,454.652.023.667,454.652.023.667,481.857.279.393,481.857.279.393,454652023667.0,454652023667.0,481857279393.0,481857279393.0
