row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,473.616.888.206,706.729.397.648,,,473616888206.0,706729397648.0
310,310,310,I. Nợ ngắn hạn,,105.299.537.108,189.757.378.714,,,105299537108.0,189757378714.0
311,311,311,1. Phải trả người bán ngắn hạn,16,5.574.321.662,6.249.247.443,,16.0,5574321662.0,6249247443.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,1.625.805.100,698.424.000,,,1625805100.0,698424000.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,8.437.295.307,14.209.103.915,,17.0,8437295307.0,14209103915.0
314,314,314,4. Phải trả người lao động,,4.953.202.916,4.242.976.010,,,4953202916.0,4242976010.0
315,315,315,5. Chi phí phải trả ngắn hạn,18,439.581.191,2.837.535.779,,18.0,439581191.0,2837535779.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,19,828.624.000,-,,19.0,828624000.0,
319,319,319,7. Phải trả ngắn hạn khác,20,40.561.014.567,52.216.606.521,,20.0,40561014567.0,52216606521.0
320,320,320,8. Vay ngắn hạn,22,37.210.864.061,103.804.830.556,,22.0,37210864061.0,103804830556.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,5.668.828.304,5.498.654.490,,,5668828304.0,5498654490.0
330,330,330,II. Nợ dài hạn,,368.317.351.098,516.972.018.934,,,368317351098.0,516972018934.0
331,331,331,1. Phải trả người bán dài hạn,16,166.630.351,275.307.039,,16.0,166630351.0,275307039.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,19,621.468.000,-,,19.0,621468000.0,
337,337,337,3. Phải trả dài hạn khác,21,177.155.556.544,184.143.172.817,,21.0,177155556544.0,184143172817.0
338,338,338,4. Vay dài hạn,22,189.463.195.957,332.553.539.078,,22.0,189463195957.0,332553539078.0
343,343,343,5. Quỹ phát triển khoa học và công nghệ,,910.500.246,-,,,910500246.0,
400,400,400,D. VỐN CHỦ SỞ HỮU,23.1,943.913.098.523,865.547.685.338,,231.0,943913098523.0,865547685338.0
410,410,410,I. Vốn chủ sở hữu,,943.913.098.523,865.547.685.338,,,943913098523.0,865547685338.0
411,411,411,1. Vốn cổ phần,,744.903.390.000,744.903.390.000,,,744903390000.0,744903390000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,744.903.390.000,744.903.390.000,,,744903390000.0,744903390000.0
412,412,412,2. Thặng dư vốn cổ phần,,1.980.358.653,1.980.358.653,,,1980358653.0,1980358653.0
418,418,418,3. Quỹ đầu tư phát triển,,21.180.306.796,18.782.788.567,,,21180306796.0,18782788567.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,175.849.043.074,99.881.148.118,,,175849043074.0,99881148118.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,99.074.121.673,99.881.148.118,,,99074121673.0,99881148118.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,76.774.921.401,-,,,76774921401.0,
440,440,440,TỔNG CỘNG NGUỒN VỐN,,1.417.529.986.729,1.572.277.082.986,,,1417529986729.0,1572277082986.0
