row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Công ty TNHH GKC,Công ty TNHH GKC,Công ty TNHH GKC,100.006.687,100.006.687,100006687.0,100006687.0
Đầu tư vào dự án Thủy Điện Krông Pa 2,Đầu tư vào dự án Thủy Điện Krông Pa 2,Đầu tư vào dự án Thủy Điện Krông Pa 2,-,691.183.500,,691183500.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,100.006.687,791.190.187,100006687.0,791190187.0
