row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,24.1,206.495.931.868,184.392.347.512,,241.0,206495931868.0,184392347512.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,"25, 29",108.764.997.681,104.454.069.185,,,108764997681.0,104454069185.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,97.730.934.187,79.938.278.327,,,97730934187.0,79938278327.0
21,21,21,Doanh thu hoạt động tài chính,24.2,77.186.278.255,101.547.323.132,,242.0,77186278255.0,101547323132.0
22,22,22,Chỉ phí tài chính,26,35.656.490.276,28.277.386.615,,26.0,35656490276.0,28277386615.0
23,23,23,Trong đó: Chi phí lãi vay,,29.249.647.062,28.266.647.391,,,29249647062.0,28266647391.0
25,25,25,Chỉ phí bán hàng,29,124.101.957,-,,29.0,124101957.0,
26,26,26,Chỉ phí quản lý doanh nghiệp,"27, 29",35.418.196.046,28.268.330.378,,,35418196046.0,28268330378.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,103.718.424.163,124.939.884.466,,,103718424163.0,124939884466.0
31,31,31,Thu nhập khác,28,5.059.777.060,5.158.058.646,,28.0,5059777060.0,5158058646.0
32,32,32,Chỉ phí khác,28,4.264.655.926,4.081.158.987,,28.0,4264655926.0,4081158987.0
40,40,40,Lợi nhuận khác,28,795.121.134,1.076.899.659,,28.0,795121134.0,1076899659.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,104.513.545.297,126.016.784.125,,,104513545297.0,126016784125.0
51,51,51,Chỉ phí thuế TNDN hiện hành,30.2,3.770.678.366,7.152.441.854,,302.0,3770678366.0,7152441854.0
60,60,60,Lợi nhuận sau thuế TNDN,,100.742.866.931,118.864.342.271,,,100742866931.0,118864342271.0
