row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Bà Đặng Nhân Dung,Bà Đặng Nhân Dung,Bà Đặng Nhân Dung,Bên liên quan,Trả nợ vayLãi cho vay,54.000.000.0003.439.866.216,-5.202.615.031,,,5.4000000000343985e+20,-5202615031.0
Công ty Cổ phần Đường Biên Hòa,Công ty Cổ phần Đường Biên Hòa,Công ty Cổ phần Đường Biên Hòa,Bên liên quan,Cung cấp lắp đặt thiết bịMua hàng hóa,2.263.422.801-,-3.549.142.858,,,,-3549142858.0
Công ty Cổ phần Thủy Điện Trường Phú,Công ty Cổ phần Thủy Điện Trường Phú,Công ty Cổ phần Thủy Điện Trường Phú,Bên liên quan,Dịch vụ tư vấnCung cấp lắp đặt thiết bịTrả hộBán vật tưLãi cho vay,1.500.000.000312.641.00044.077.856-,1.500.000.000-9.012.69030.579.62276.500.000,,,,
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Thủy Điện Trường Phú > Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Bên liên quan,Cung cấp lắp đặt thiết bịDịch vụ du lịch,1.002.790.000604.000.000,-925.890.000,,,1.002790000604e+18,-925890000.0
Công ty Cổ phần Đường Biên Hòa – Phan Rang,Công ty Cổ phần Thủy Điện Trường Phú > Công ty Cổ phần Đường Biên Hòa – Phan Rang,Công ty Cổ phần Đường Biên Hòa – Phan Rang,Bên liên quan,Cung cấp lắp đặt thiết bị,1.208.448.037,-,,,1208448037.0,
Công ty TNHH Một Thành viên Thành Thành Công Gia Lai,Công ty Cổ phần Thủy Điện Trường Phú > Công ty TNHH Một Thành viên Thành Thành Công Gia Lai,Công ty TNHH Một Thành viên Thành Thành Công Gia Lai,Bên liên quan,Cung cấp lắp đặt thiết bị,690.468.476,-,,,690468476.0,
Công ty TNHH Một Thành viên Đường Biên Hòa – Ninh Hòa,Công ty Cổ phần Thủy Điện Trường Phú > Công ty TNHH Một Thành viên Đường Biên Hòa – Ninh Hòa,Công ty TNHH Một Thành viên Đường Biên Hòa – Ninh Hòa,Bên liên quan,Mua tài sảnCung cấp lắp đặt thiết bị,440.000.000438.126.140,-80.000.000,,,4.4000000043812614e+17,-80000000.0
