row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__VND Số cuối năm
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,8.092.386.221,5.150.111.584,12.359.855.848,882.641.957,8092386221.0,5150111584.0,12359855848.0,882641957.0
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,4.218.919.342,17.998.552.325,17.482.841.622,4.734.630.045,4218919342.0,17998552325.0,17482841622.0,4734630045.0
Thuế tài nguyên,Phải nộp > Thuế tài nguyên,Thuế tài nguyên,732.828.233,14.331.667.174,13.459.108.995,1.605.386.412,732828233.0,14331667174.0,13459108995.0,1605386412.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,527.728.079,3.788.512.708,3.832.357.797,483.882.990,527728079.0,3788512708.0,3832357797.0,483882990.0
Khác,Phải nộp > Khác,Khác,637.242.040,2.144.216.159,2.050.704.296,730.753.903,637242040.0,2144216159.0,2050704296.0,730753903.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,14.209.103.915,43.413.059.950,49.184.868.558,8.437.295.307,14209103915.0,43413059950.0,49184868558.0,8437295307.0
Phải thu Tiền thuê đất,Phải nộp > Phải thu Tiền thuê đất,Phải thu Tiền thuê đất,59.310.000,385.204.235,385.204.235,59.310.000,59310000.0,385204235.0,385204235.0,59310000.0
