row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,56.777.375,16.711.744,56777375.0,16711744.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,9.058.522.035,7.698.579.213,9058522035.0,7698579213.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,-,8.000.000.000,,8000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.115.299.410,15.715.290.957,9115299410.0,15715290957.0
