row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẤN HẠN,,212.119.974.710,317.351.323.260,,,212119974710.0,317351323260.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,9.115.299.410,15.715.290.957,,4.0,9115299410.0,15715290957.0
111,111,111,1. Tiền,,9.115.299.410,7.715.290.957,,,9115299410.0,7715290957.0
112,112,112,2. Các khoản tương đương tiền,,-,8.000.000.000,,,,8000000000.0
130,130,130,II. Các khoản phải thu ngắn hạn,,193.278.062.819,297.966.888.007,,,193278062819.0,297966888007.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,63.602.021.190,72.196.697.763,,5.0,63602021190.0,72196697763.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,698.398.556,779.538.435,,6.0,698398556.0,779538435.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,79.343.858.552,171.343.858.552,,7.0,79343858552.0,171343858552.0
136,136,136,4. Phải thu ngắn hạn khác,8,49.986.805.675,53.975.525.242,,8.0,49986805675.0,53975525242.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"5, 7",(354.887.284),(354.887.284),,,-354887284.0,-354887284.0
139,139,139,6. Tài sản thiếu chờ xử lý,,1.866.130,26.155.299,,,1866130.0,26155299.0
140,140,140,III. Hàng tồn kho,9,9.345.687.349,3.456.192.348,,9.0,9345687349.0,3456192348.0
141,141,141,1. Hàng tồn kho,,9.345.687.349,3.456.192.348,,,9345687349.0,3456192348.0
150,150,150,IV. Tài sản ngắn hạn khác,,380.925.132,212.951.948,,,380925132.0,212951948.0
151,151,151,1. Chi phí trả trước ngắn hạn,,321.615.132,153.641.948,,,321615132.0,153641948.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,17,59.310.000,59.310.000,,17.0,59310000.0,59310000.0
200,200,200,B. TÀI SẢN DÀI HẠN,,1.205.410.012.019,1.254.925.759.726,,,1205410012019.0,1254925759726.0
210,210,210,I. Các khoản phải thu dài hạn,,27.168.183.500,14.867.947.204,,,27168183500.0,14867947204.0
215,215,215,1. Phải thu về cho vay dài hạn,10,26.477.000.000,14.867.947.204,,10.0,26477000000.0,14867947204.0
216,216,216,2. Phải thu dài hạn khác,,691.183.500,-,,,691183500.0,
220,220,220,II. Tài sản cố định,,790.504.846.823,831.723.930.180,,,790504846823.0,831723930180.0
221,221,221,1. Tài sản cố định hữu hình,11,786.389.400.284,827.631.310.333,,11.0,786389400284.0,827631310333.0
222,222,222,Nguyên giá,,1.043.073.248.116,1.034.383.642.471,,,1043073248116.0,1034383642471.0
223,223,223,Giá trị khấu hao lũy kế,,(256.683.847.832),(206.752.332.138),,,-256683847832.0,-206752332138.0
227,227,227,2. Tài sản vô hình,12,4.115.446.539,4.092.619.847,,12.0,4115446539.0,4092619847.0
228,228,228,Nguyên giá,,4.669.118.184,4.480.118.184,,,4669118184.0,4480118184.0
229,229,229,Giá trị hao mòn lũy kế,,(553.671.645),(387.498.337),,,-553671645.0,-387498337.0
240,240,240,III. Tài sản dở dang dài hạn,,5.786.192.113,897.791.900,,,5786192113.0,897791900.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,13,5.786.192.113,897.791.900,,13.0,5786192113.0,897791900.0
250,250,250,IV. Đầu tư tài chính dài hạn,14,367.612.290.528,390.086.190.825,,14.0,367612290528.0,390086190825.0
251,251,251,1. Đầu tư vào công ty con,,367.512.283.841,389.295.000.638,,,367512283841.0,389295000638.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,100.006.687,791.190.187,,,100006687.0,791190187.0
260,260,260,V. Tài sản dài hạn khác,,14.338.499.055,17.349.899.617,,,14338499055.0,17349899617.0
261,261,261,1. Chi phí trả trước dài hạn,15,14.338.499.055,17.349.899.617,,15.0,14338499055.0,17349899617.0
270,270,270,TỔNG CỘNG TÀI SẢN,,1.417.529.986.729,1.572.277.082.986,,,1417529986729.0,1572277082986.0
