row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,21.687.691.367,21687691367.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,188.910.583.251,188910583251.0
