row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,97.425.489.431,91.456.946.456,97425489431.0,91456946456.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,11.339.508.250,12.997.122.729,11339508250.0,12997122729.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,108.764.997.681,104.454.069.185,108764997681.0,104454069185.0
