row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,190.975.757.626,160.884.641.055,190975757626.0,160884641055.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,15.520.174.242,23.507.706.457,15520174242.0,23507706457.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,206.495.931.868,184.392.347.512,206495931868.0,184392347512.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu đối với bên liên quan,Trong đó: > Doanh thu đối với bên liên quan,Doanh thu đối với bên liên quan,11.607.117.430,13.561.609.982,11607117430.0,13561609982.0
Doanh thu đối với bên thứ ba,Trong đó: > Doanh thu đối với bên thứ ba,Doanh thu đối với bên thứ ba,194.888.814.438,170.830.737.530,194888814438.0,170830737530.0
