row_label_raw,row_label_full,col_0,Dự phòngchungtriệu đồng,Dự phòngcụ thểtriệu đồng,Tổng cộngtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Dự phòngcụ thểtriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,6.717.340,6.071.288,12.788.628,6717340.0,6071288.0,12788628.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,510.577,5.716.329,6.226.906,510577.0,5716329.0,6226906.0
Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,-,(6.648.856),(6.648.856),,-6648856.0,-6648856.0
Số dư tại ngày 31 tháng 12 năm 2020(trình bày lại),Số dư tại ngày 31 tháng 12 năm 2020(trình bày lại),Số dư tại ngày 31 tháng 12 năm 2020(trình bày lại),7.227.917,5.138.761,12.366.678,7227917.0,5138761.0,12366678.0
