row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021triệu đồng,Ngày 31 tháng 12năm 2020(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2021triệu đồng,numeric__Ngày 31 tháng 12năm 2020(trình bày lại)triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,1.093.965.567,992.644.310,1093965567.0,992644310.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,11.846.029,2.936.106,11846029.0,2936106.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,7.093.692,1.833.956,7093692.0,1833956.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,1.995.276,1.522.995,1995276.0,1522995.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,5.162.521,6.038.174,5162521.0,6038174.0
,,,1.120.063.085,1.004.975.541,1120063085.0,1004975541.0
