row_label_raw,row_label_full,Nhóm nợ,Nhóm nợ_1,Diễn giải,Tỷ lệ dự phòng,numeric__Nhóm nợ_1,numeric__Diễn giải,numeric__Tỷ lệ dự phòng
3,3,3,Nợ dưới tiêu chuẩn,"(a) Nợ quá hạn từ 91 ngày đến 180 ngày; hoặc(b) Nợ gia hạn nợ lần đầu; hoặc(c) Nợ được miễn hoặc giảm lãi do khách hàng không đủ khả năng trả lãi đầy đủ theo thỏa thuận; hoặc(d) Nợ thuộc một trong các trường hợp sau đây chưa thu hồi được trong thời gian dưới 30 ngày kể từ ngày có quyết định thu hồi:▪ Khoản nợ vi phạm quy định tại các khoản 1, 3, 4, 5, 6 Điều 126 Luật các tổ chức tín dụng; hoặc▪ Khoản nợ vi phạm quy định tại các khoản 1, 2, 3, 4 Điều 127 Luật các tổ chức tín dụng; hoặc▪ Khoản nợ vi phạm quy định tại các khoản 1, 2, 5 Điều 128 Luật các tổ chức tín dụng.(e) Nợ trong thời hạn thu hồi theo kết luận thanh tra, kiểm tra;(f) Nợ phải thu hồi theo quyết định thu hồi nợ trước hạn của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài do khách hàng vi phạm hợp đồng tín dụng với tổ chức tín dụng, chi nhánh ngân hàng nước ngoài chưa thu hồi được trong thời gian dưới 30 ngày kể từ ngày có quyết định thu hồi; hoặc(g) Khi có yêu cầu của NHNN dưa trên kết quả thanh tra, giám sát và thông tin tín dụng có liên quan.",20%,,,0.2
4,4,4,Nợ nghi ngờ,"(a) Nợ quá hạn từ 181 ngày đến 360 ngày; hoặc(b) Nợ cơ cấu lại thời hạn trả nợ lần đầu quá hạn dưới 90 ngày theo thời hạn trả nợ được cơ cấu lại lần đầu; hoặc(c) Nợ cơ cấu lại thời hạn trả nợ lần thứ hai; hoặc(d) Khoản nợ quy định tại điểm (d) của nợ Nhóm 3 chưa thu hồi được trong thời gian từ 30 ngày đến 60 ngày kể từ ngày có quyết định thu hồi; hoặc(e) Nợ phải thu hồi theo kết luận thanh tra, kiểm tra nhưng quá thời hạn thu hồi theo kết luận thanh tra đến 60 ngày mà vấn chưa thu hồi được.(f) Nợ phải thu hồi theo quyết định thu hồi nợ trước hạn của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài do khách hàng vi phạm thỏa thuận với tổ chức tín dụng, chi nhánh ngân hàng nước ngoài chưa thu hồi được trong thời gian từ 30 ngày đến 60 ngày kể từ ngày có quyết định thu hồi; hoặc(g) Khi có yêu cầu của NHNN dưa trên kết quả thanh tra, giám sát và thông tin tín dụng có liên quan.",50%,,,0.5
