row_label_raw,row_label_full,col_0,Chưa quá hạnvà chưa bịgiảm giátriệu đồng,Chưa quáhạn và đã bịgiảm giá,Đã quáhạn vàchưa bịgiảm giátriệu đồng,Đã quá hạnvà đã trichlập dự phòngtriệu đồng,Tổng cộngtriệu đồng,numeric__Chưa quá hạnvà chưa bịgiảm giátriệu đồng,numeric__Chưa quáhạn và đã bịgiảm giá,numeric__Đã quáhạn vàchưa bịgiảm giátriệu đồng,numeric__Đã quá hạnvà đã trichlập dự phòngtriệu đồng,numeric__Tổng cộngtriệu đồng
Tiền gửi và cấp tín dụng cho các TCTD khác,Tiền gửi và cấp tín dụng cho các TCTD khác,Tiền gửi và cấp tín dụng cho các TCTD khác,147.331.139,-,-,-,147.331.139,147331139.0,,,,147331139.0
- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,130.825.951,-,-,-,130.825.951,130825951.0,,,,130825951.0
- Cấp tín dụng cho các TCTD khác,- Cấp tín dụng cho các TCTD khác,- Cấp tín dụng cho các TCTD khác,16.505.188,-,-,-,16.505.188,16505188.0,,,,16505188.0
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,1.086.274.952,7.690.614,1.058.863,25.038.656,1.120.063.085,1086274952.0,7690614.0,1058863.0,25038656.0,1120063085.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,175.779.263,-,-,-,175.779.263,175779263.0,,,,175779263.0
- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,173.192.431,-,-,-,173.192.431,173192431.0,,,,173192431.0
- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,2.586.832,-,-,-,2.586.832,2586832.0,,,,2586832.0
Tổng cộng,Tổng cộng,Tổng cộng,1.409.385.354,7.690.614,1.058.863,25.038.656,1.443.173.487,1409385354.0,7690614.0,1058863.0,25038656.0,1443173487.0
