row_label_raw,row_label_full,Chỉ tiêu,Miền Bắc,Miền Nam,Khác,Tổng cộng,numeric__Miền Bắc,numeric__Miền Nam,numeric__Khác,numeric__Tổng cộng
Kết quả kinh doanh bộ phận trước thuế,Kết quả kinh doanh bộ phận trước thuế,Kết quả kinh doanh bộ phận trước thuế,2.999.898,10.929.500,2.931.028,16.860.426,2999898.0,10929500.0,2931028.0,16860426.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,(3.238.080),-,-,(3.238.080),-3238080.0,,,-3238080.0
Kết quả kinh doanh bộ phận sau thuế,Kết quả kinh doanh bộ phận sau thuế,Kết quả kinh doanh bộ phận sau thuế,(238.182),10.929.500,2.931.028,13.622.346,-238182.0,10929500.0,2931028.0,13622346.0
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,884.319.159,464.978.352,166.266.898,1.515.564.409,884319159.0,464978352.0,166266898.0,1515564409.0
Nợ phải trả bộ phận,Nợ phải trả bộ phận,Nợ phải trả bộ phận,808.047.309,454.048.851,163.329.891,1.425.426.051,808047309.0,454048851.0,163329891.0,1425426051.0
