row_label_raw,row_label_full,Đầu tư vào công ty con (Thuyết minh số 13.1) > Vốn góp liên doanh (Thuyết minh số 13.2),Ngày 31 tháng 12năm 2021triệu đồng > 3.840.032 > 1.688.788,Ngày 31 tháng 12năm 2020triệu đồng > 3.840.032 > 1.688.788,numeric__Ngày 31 tháng 12năm 2021triệu đồng > 3.840.032 > 1.688.788,numeric__Ngày 31 tháng 12năm 2020triệu đồng > 3.840.032 > 1.688.788
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,22.962,22.962,22962.0,22962.0
,,,5.551.782,5.551.782,5551782.0,5551782.0
