row_label_raw,row_label_full,col_0,2021 triệu đồng,2020 (trình bày lại) triệu đồng,numeric__2021 triệu đồng,numeric__2020 (trình bày lại) triệu đồng
Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,16.860.426(750.387)80.362,16.477.156(531.947)47.034,,
Thu nhập chịu thuế ước tính trong năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Thu nhập chịu thuế ước tính trong năm,Thu nhập chịu thuế ước tính trong năm,16.190.401,15.992.243,16190401.0,15992243.0
Chi phí thuế TNDN trong năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Chi phí thuế TNDN trong năm,Chi phí thuế TNDN trong năm,3.238.080,3.198.449,3238080.0,3198449.0
Thuế TNDN phải trả đầu nămThuế TNDN đã trả trong nămĐiều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,Thuế TNDN phải trả đầu nămThuế TNDN đã trả trong nămĐiều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,Thuế TNDN phải trả đầu nămThuế TNDN đã trả trong nămĐiều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,1.269.029(3.847.538)-,608.984(2.538.581)177,,
Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả đầu nămThuế TNDN đã trả trong nămĐiều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước > Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,659.571,1.269.029,659571.0,1269029.0
