row_label_raw,row_label_full,Họ Tên,Chức Danh,Ngày bổ nhiệm/miễn nhiệm,numeric__Chức Danh,numeric__Ngày bổ nhiệm/miễn nhiệm
Bà Lê Anh Hà,Bà Lê Anh Hà,Bà Lê Anh Hà,Trường ban,,,
Bà Nguyễn Thị Anh Thư,Bà Nguyễn Thị Anh Thư,Bà Nguyễn Thị Anh Thư,Thành viên,,,
Bà Phạm Thị Thơm,Bà Phạm Thị Thơm,Bà Phạm Thị Thơm,Thành viên,Bổ nhiệm ngày 16 tháng 4 năm 2021,,
Ông Nguyễn Mạnh Toàn,Ông Nguyễn Mạnh Toàn,Ông Nguyễn Mạnh Toàn,Thành viên,Miễn nhiệm ngày 4 tháng 11 năm 2021,,
