row_label_raw,row_label_full,col_0,triệu đồng/ người/tháng,numeric__triệu đồng/ người/tháng
"Thu nhập bình quân mỗi người quản lý chuyên trách (Bao gồm Chủ tịch HĐQT, Thành viên HĐQT, Tổng giám đốc, Phó Tổng giám đốc, Kế toán trưởng, Thành viên BKS)","Thu nhập bình quân mỗi người quản lý chuyên trách (Bao gồm Chủ tịch HĐQT, Thành viên HĐQT, Tổng giám đốc, Phó Tổng giám đốc, Kế toán trưởng, Thành viên BKS)","Thu nhập bình quân mỗi người quản lý chuyên trách (Bao gồm Chủ tịch HĐQT, Thành viên HĐQT, Tổng giám đốc, Phó Tổng giám đốc, Kế toán trưởng, Thành viên BKS)","190,82",190.82
Thu nhập bình quân mỗi thành viên độc lập của HĐQT,Thu nhập bình quân mỗi thành viên độc lập của HĐQT,Thu nhập bình quân mỗi thành viên độc lập của HĐQT,"100,95",100.95
