row_label_raw,row_label_full,col_0,2021 triệu đồng,2020 (trình bày lại) triệu đồng,numeric__2021 triệu đồng,numeric__2020 (trình bày lại) triệu đồng
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,1.438.784,2.247.447,1438784.0,2247447.0
Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,74.499.699,72.906.763,74499699.0,72906763.0
Thu lãi từ chứng khoán nợ,Thu lãi từ chứng khoán nợ,Thu lãi từ chứng khoán nợ,6.243.310,6.299.601,6243310.0,6299601.0
Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,852.821,687.603,852821.0,687603.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,571.871,593.469,571871.0,593469.0
,,,83.606.485,82.734.883,83606485.0,82734883.0
