row_label_raw,row_label_full,Stt,Tên đơn vị nhận đầu tư,Tổng vốn điều lệ của đơn vị nhận đầu tư,Cam kết góp vốn của Công ty > Số tiền,Cam kết góp vốn của Công ty > Tỷ lệ,Cam kết góp vốn của Công ty > Cam kết góp vốn tại 31/12/2025,numeric__Tên đơn vị nhận đầu tư,numeric__Tổng vốn điều lệ của đơn vị nhận đầu tư,numeric__Cam kết góp vốn của Công ty > Số tiền,numeric__Cam kết góp vốn của Công ty > Tỷ lệ,numeric__Cam kết góp vốn của Công ty > Cam kết góp vốn tại 31/12/2025
1,1,1,Công ty TNHH BT Hà Đông,350.000.000.000,175.000.000.000,50%,119.053.213.903,,350000000000.0,175000000000.0,0.5,119053213903.0
,,,Tổng,,175.000.000.000,,119.053.213.903,,,175000000000.0,,119053213903.0
