row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,2.348.779.743,109.149.970.299,2348779743.0,109149970299.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.348.785.592,1.118.418.891,1348785592.0,1118418891.0
"Chi phí quảng cáo, khuyến mãi","Chi phí quảng cáo, khuyến mãi","Chi phí quảng cáo, khuyến mãi",999.994.151,107.898.775.563,999994151.0,107898775563.0
Chi phí bán hàng khác,Chi phí bán hàng khác,Chi phí bán hàng khác,-,132.775.845,,132775845.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,61.433.437.892,102.308.165.963,61433437892.0,102308165963.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,26.190.645.229,25.247.036.980,26190645229.0,25247036980.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,610.019.303,1.497.240.129,610019303.0,1497240129.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,1.331.074.689,212.222.948,1331074689.0,212222948.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,734.495.489,744.468.255,734495489.0,744468255.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",1.105.992.831,593.033.757,1105992831.0,593033757.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,15.000.000.000,50.000.000.000,15000000000.0,50000000000.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,8.470.223.223,8.674.520.524,8470223223.0,8674520524.0
Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,7.990.987.128,15.339.643.370,7990987128.0,15339643370.0
Tổng,Tổng,Tổng,63.782.217.635,211.458.136.262,63782217635.0,211458136262.0
