row_label_raw,row_label_full,col_0,31/12/2019 > Giá trị ghi số,31/12/2019 > Số có khả năng trả nợ,01/01/2019 > Giá trị ghi số,01/01/2019 > Số có khả năng trả nợ,numeric__31/12/2019 > Giá trị ghi số,numeric__31/12/2019 > Số có khả năng trả nợ,numeric__01/01/2019 > Giá trị ghi số,numeric__01/01/2019 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,,,,
Công ty CP BĐS Khải Hoàn Land- Mỹ Hưng,Công ty CP BĐS Khải Hoàn Land- Mỹ Hưng,Công ty CP BĐS Khải Hoàn Land- Mỹ Hưng,-,-,1.983.215.525,1.983.215.525,,,1983215525.0,1983215525.0
Công ty TNHH Mô Hinh Xanh,Công ty TNHH Mô Hinh Xanh,Công ty TNHH Mô Hinh Xanh,280.000.000,280.000.000,280.000.000,280.000.000,280000000.0,280000000.0,280000000.0,280000000.0
Công ty TNHH Đầu tư kinh doanh Bất động sản Shiny,Công ty TNHH Đầu tư kinh doanh Bất động sản Shiny,Công ty TNHH Đầu tư kinh doanh Bất động sản Shiny,86.404.116,86.404.116,-,-,86404116.0,86404116.0,,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,39.893.520,39.893.520,279.264.551,279.264.551,39893520.0,39893520.0,279264551.0,279264551.0
Cộng,Cộng,Cộng,406.297.636,406.297.636,2.542.480.076,2.542.480.076,406297636.0,406297636.0,2542480076.0,2542480076.0
