row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,,
Số đầu năm,Vốn đầu tư đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,2.490.362.630.000,2.417.857.030.000,2490362630000.0,2417857030000.0
Cổ tức bằng cổ phiếu,Vốn đầu tư đã góp của chủ sở hữu > Cổ tức bằng cổ phiếu,Cổ tức bằng cổ phiếu,74.682.770.000,72.505.600.000,74682770000.0,72505600000.0
Số cuối năm,Vốn đầu tư đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,2.565.045.400.000,2.490.362.630.000,2565045400000.0,2490362630000.0
Cổ tức đã trả trong năm,Cổ tức đã trả trong năm,Cổ tức đã trả trong năm,Cổ tức đã trả trong năm,Cổ tức đã trả trong năm,,
Cổ tức đã trả,Cổ tức đã trả trong năm > Cổ tức đã trả,Cổ tức đã trả,1.483.140,-,1483140.0,
