row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,289.983.522.914,276.793.768.659,(448.777.291.573),118.000.000.000,289983522914.0,276793768659.0,-448777291573.0,118000000000.0
Vay từ các bên liên quan(Thuyết minh số 14.1 và 21),Vay từ các bên liên quan(Thuyết minh số 14.1 và 21),Vay từ các bên liên quan(Thuyết minh số 14.1 và 21),123.213.500.000,161.800.000.000,(267.013.500.000),18.000.000.000,123213500000.0,161800000000.0,-267013500000.0,18000000000.0
Trải phiếu (Thuyết minh số 14.2),Trải phiếu (Thuyết minh số 14.2),Trải phiếu (Thuyết minh số 14.2),100.000.000.000,100.000.000.000,(100.000.000.000),100.000.000.000,100000000000.0,100000000000.0,-100000000000.0,100000000000.0
Vay dài hạn ngân hàng đến hạn trả,Vay dài hạn ngân hàng đến hạn trả,Vay dài hạn ngân hàng đến hạn trả,46.792.100.000,-,(46.792.100.000),-,46792100000.0,,-46792100000.0,
Vay từ Công ty Chứng khoán,Vay từ Công ty Chứng khoán,Vay từ Công ty Chứng khoán,19.977.922.914,14.993.768.659,(34.971.691.573),-,19977922914.0,14993768659.0,-34971691573.0,
Dải hạn,Dải hạn,Dải hạn,633.594.400.000,-,(633.594.400.000),-,633594400000.0,,-633594400000.0,
Vay từ ngân hàng,Vay từ ngân hàng,Vay từ ngân hàng,421.128.900.000,-,(421.128.900.000),-,421128900000.0,,-421128900000.0,
Vay từ bên liên quan (Thuyết minh số 21),Vay từ bên liên quan (Thuyết minh số 21),Vay từ bên liên quan (Thuyết minh số 21),212.465.500.000,-,(212.465.500.000),-,212465500000.0,,-212465500000.0,
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,923.577.922.914,276.793.768.659,(1.082.371.691.573),118.000.000.000,923577922914.0,276793768659.0,-1082371691573.0,118000000000.0
