row_label_raw,row_label_full,- Tổng Công ty Dược Việt Nam - CTCP (*),Mã cổ phiếu > DVN,Số cuối năm > Giá gốc > 283.624.800.000,Số cuối năm > Giá trị hợp lý > 127.558.000.000,Số cuối năm > Dự phòng > (156.066.800.000),Số đầu năm > Giá gốc > 283.624.800.000,Số đầu năm > Giá trị hợp lý > 203.196.000.000,Số đầu năm > Dự phòng > (80.428.800.000),numeric__Mã cổ phiếu > DVN,numeric__Số cuối năm > Giá gốc > 283.624.800.000,numeric__Số cuối năm > Giá trị hợp lý > 127.558.000.000,numeric__Số cuối năm > Dự phòng > (156.066.800.000),numeric__Số đầu năm > Giá gốc > 283.624.800.000,numeric__Số đầu năm > Giá trị hợp lý > 203.196.000.000,numeric__Số đầu năm > Dự phòng > (80.428.800.000)
- Công ty Cổ phần Nhựa Đồng Nai (**),- Công ty Cổ phần Nhựa Đồng Nai (**),- Công ty Cổ phần Nhựa Đồng Nai (**),DNP,49.445.997.910,59.650.770.000,-,97.995.673.350,107.971.200.000,-,,49445997910.0,59650770000.0,,97995673350.0,107971200000.0,
- Công ty Cổ phần Alphanam,- Công ty Cổ phần Alphanam,- Công ty Cổ phần Alphanam,ALP,7.243.518.147,7.243.518.147,-,7.243.518.147,1.772.604.084,(5.470.914.063),,7243518147.0,7243518147.0,,7243518147.0,1772604084.0,-5470914063.0
- Công ty Cổ phần Phân lân Nung chảy Văn Điền,- Công ty Cổ phần Phân lân Nung chảy Văn Điền,- Công ty Cổ phần Phân lân Nung chảy Văn Điền,VAF,1.385.836.600,1.736.703.840,-,1.762.360.000,2.565.987.200,-,,1385836600.0,1736703840.0,,1762360000.0,2565987200.0,
- Ngân hàng Thương mại Cổ phần Ngoai thương Việt Nam,- Ngân hàng Thương mại Cổ phần Ngoai thương Việt Nam,- Ngân hàng Thương mại Cổ phần Ngoai thương Việt Nam,VCB,1.345.515.250,1.353.000.000,-,-,-,-,,1345515250.0,1353000000.0,,,,
- Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan dầu khí,- Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan dầu khí,- Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan dầu khí,PVD,492.076.560,271.803.000,(220.273.560),492.076.560,263.676.000,(228.400.560),,492076560.0,271803000.0,-220273560.0,492076560.0,263676000.0,-228400560.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,343.537.744.467,197.813.794.987,(156.287.073.560),391.118.428.057,315.769.467.284,(86.128.114.623),,343537744467.0,197813794987.0,-156287073560.0,391118428057.0,315769467284.0,-86128114623.0
(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,(*) Toàn bổ cổ phiếu Tổng Công ty Dược Việt Nam - CTCP được dùng làm tài sản thế chấp cho khoản trái phiếu ngắn hạn của Công ty (Thuyết minh số 14.2).,,,,,,,
(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,(**) Một phần cổ phiếu Công ty Cổ phần Nhựa Đồng Nai được dùng làm tài sản thế chấp cho khoản vay dài hạn ngân hàng của công ty con - Công ty Cổ phần Sam Nông nghiệp Công nghệ cao.,,,,,,,
