row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRÀ,,1.027.497.443.831,1.037.570.600.321,,,1027497443831.0,1037570600321.0
310,310,310,I. Nợ ngắn hạn,,1.026.967.443.831,403.916.200.321,,,1026967443831.0,403916200321.0
311,311,311,1. Phải trả người bán ngắn hạn,,2.611.600,176.442.264,,,2611600.0,176442264.0
313,313,313,2. Thuế và các khoản phải nộp Nhà nước,10,87.761.638,88.192.241,,10.0,87761638.0,88192241.0
314,314,314,3. Phải trả người lao động,,633.144.655,593.112.882,,,633144655.0,593112882.0
315,315,315,4. Chi phí phải trả ngắn hạn,11,2.752.758.948,17.911.692.287,,11.0,2752758948.0,17911692287.0
318,318,318,5. Doanh thu chưa thực hiện ngắn hạn,12,1.900.000.000,-,,12.0,1900000000.0,
319,319,319,6. Phải trả ngắn hạn khác,13,901.785.947.087,94.303.825.869,,13.0,901785947087.0,94303825869.0
320,320,320,7. Vay ngắn hạn,14,118.000.000.000,289.983.522.914,,14.0,118000000000.0,289983522914.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,1.805.219.903,859.411.864,,,1805219903.0,859411864.0
330,330,330,II. Nợ dài hạn,,530.000.000,633.654.400.000,,,530000000.0,633654400000.0
337,337,337,1. Phải trả dài hạn khác,,530.000.000,60.000.000,,,530000000.0,60000000.0
338,338,338,2. Vay dài hạn,14,-,633.594.400.000,,14.0,,633594400000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.568.900.044.565,2.522.515.106.028,,,2568900044565.0,2522515106028.0
410,410,410,I. Vốn chủ sở hữu,15,2.568.900.044.565,2.522.515.106.028,,15.0,2568900044565.0,2522515106028.0
411,411,411,1. Vốn cổ phần,,2.565.045.400.000,2.490.362.630.000,,,2565045400000.0,2490362630000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.565.045.400.000,2.490.362.630.000,,,2565045400000.0,2490362630000.0
418,418,418,2. Quỹ đầu tư phát triển,,142.970.000,142.970.000,,,142970000.0,142970000.0
421,421,421,3. Lợi nhuận sau thuế chưa phân phối,,3.711.674.565,32.009.506.028,,,3711674565.0,32009506028.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kể đến cuối năm trước,,-,-,,,,
421b,421a > 421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,3.711.674.565,32.009.506.028,,,3711674565.0,32009506028.0
440,421a > 440,440,TỔNG CỘNG NGUỒN VỐN,,3.596.397.488.396,3.560.085.706.349,,,3596397488396.0,3560085706349.0
