row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,-,13.206.379.636,,13206379636.0
- Chi phí môi giới,- Chi phí môi giới,- Chi phí môi giới,-,13.206.379.636,,13206379636.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,19.697.852.133,24.541.302.518,19697852133.0,24541302518.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,10.459.493.875,12.419.146.189,10459493875.0,12419146189.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,5.289.941.527,5.457.122.059,5289941527.0,5457122059.0
- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,260.302.217,674.913.322,260302217.0,674913322.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,3.688.114.514,5.990.120.948,3688114514.0,5990120948.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,19.697.852.133,37.747.682.154,19697852133.0,37747682154.0
