row_label_raw,row_label_full,Đầu tư nấm giữ đến ngày đáo hạn – ngắn hạn,31/12/2023VND,1/1/2023VND,numeric__31/12/2023VND,numeric__1/1/2023VND
Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),47.713.426.400,46.548.950.000,47713426400.0,46548950000.0
Trái phiếu do Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam phát hành (iii),Trái phiếu do Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam phát hành (iii),Trái phiếu do Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam phát hành (iii),5.000.000.000,-,5000000000.0,
,,,52.713.426.400,46.548.950.000,52713426400.0,46548950000.0
Đầu tư nấm giữ đến ngày đáo hạn – dài hạn,Đầu tư nấm giữ đến ngày đáo hạn – dài hạn,Đầu tư nấm giữ đến ngày đáo hạn – dài hạn,,,,
Trái phiếu,Trái phiếu,Trái phiếu,,,,
▪ Ngân hàng Thương mại Cổ phần Công thương Việt Nam (ii),Trái phiếu > ▪ Ngân hàng Thương mại Cổ phần Công thương Việt Nam (ii),▪ Ngân hàng Thương mại Cổ phần Công thương Việt Nam (ii),13.000.000.000,10.000.000.000,13000000000.0,10000000000.0
▪ Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (iii),Trái phiếu > ▪ Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (iii),▪ Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (iii),-,5.000.000.000,,5000000000.0
,,,13.000.000.000,15.000.000.000,13000000000.0,15000000000.0
