row_label_raw,row_label_full,col_0,1/1/2023VND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,Chênh lệch quy đổi tiền tệ VND,31/12/2023VND,numeric__1/1/2023VND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Chênh lệch quy đổi tiền tệ VND,numeric__31/12/2023VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.757.506.629.276,10.405.549.578.249,(10.572.727.306.843),1.652.057.189,3.591.980.957.871,3757506629276.0,10405549578249.0,-10572727306843.0,1652057189.0,3591980957871.0
Vay dài hạn đến hạn trả(Thuyết minh 18(b)),Vay dài hạn đến hạn trả(Thuyết minh 18(b)),Vay dài hạn đến hạn trả(Thuyết minh 18(b)),27.074.000.000,56.584.000.000,(27.074.000.000),-,56.584.000.000,27074000000.0,56584000000.0,-27074000000.0,,56584000000.0
,,,3.784.580.629.276,10.462.133.578.249,(10.599.801.306.843),1.652.057.189,3.648.564.957.871,3784580629276.0,10462133578249.0,-10599801306843.0,1652057189.0,3648564957871.0
Số có khả năng trả nợ,Số có khả năng trả nợ,Số có khả năng trả nợ,3.784.580.629.276,,,,3.648.564.957.871,3784580629276.0,,,,3648564957871.0
