row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2023 VND > 670.141.844,Số phát sinh VND > 84.556.426.787,Số đã nộp VND > (6.785.413.347),Số đã cán trừ VND > (77.253.858.092),Chênh lệch quy đổi tiền tệ VND > 2.678.849.577,31/12/2023 VND > 3.866.146.769,numeric__1/1/2023 VND > 670.141.844,numeric__Số phát sinh VND > 84.556.426.787,numeric__Số đã nộp VND > (6.785.413.347),numeric__Số đã cán trừ VND > (77.253.858.092),numeric__Chênh lệch quy đổi tiền tệ VND > 2.678.849.577,numeric__31/12/2023 VND > 3.866.146.769
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,25.216.537.540,12.532.852.995,(30.449.937.397),(4.108.877.807),1.067.933.186,4.258.508.517,25216537540.0,12532852995.0,-30449937397.0,-4108877807.0,1067933186.0,4258508517.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,15.313.709.587,23.727.359.987,(31.581.727.842),(5.921.378),-,7.453.420.354,15313709587.0,23727359987.0,-31581727842.0,-5921378.0,,7453420354.0
Thuế khác,Thuế khác,Thuế khác,720.000,7.156.973.270,(7.057.814.954),(25.679.616),(73.478.700),720.000,720000.0,7156973270.0,-7057814954.0,-25679616.0,-73478700.0,720000.0
,,,41.201.108.971,127.973.613.039,(75.874.893.540),(81.394.336.893),3.673.304.063,15.578.795.640,41201108971.0,127973613039.0,-75874893540.0,-81394336893.0,3673304063.0,15578795640.0
(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,,,,,,
,,,1/1/2023 VND,Số phát sinh VND,Số được hoàn lại VND,Số đã cán trừ VND,Chênh lệch quy đổi tiền tệ VND,31/12/2023 VND,,,,,,
Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,62.135.700.742,229.397.890.136,(135.512.543.447),(77.253.858.092),-,78.767.189.339,62135700742.0,229397890136.0,-135512543447.0,-77253858092.0,,78767189339.0
