row_label_raw,row_label_full,col_0,2023Cổ phiếu,2022Cổ phiếu,numeric__2023Cổ phiếu,numeric__2022Cổ phiếu
Số cổ phiếu phổ thông đã phát hành đầu năm,Số cổ phiếu phổ thông đã phát hành đầu năm,Số cổ phiếu phổ thông đã phát hành đầu năm,399.887.300,200.000.000,399887300.0,200000000.0
Ảnh hưởng của cổ phiếu quỹ Công ty đang nắm giữ,Ảnh hưởng của cổ phiếu quỹ Công ty đang nắm giữ,Ảnh hưởng của cổ phiếu quỹ Công ty đang nắm giữ,-,(31.860),,-31860.0
Ảnh hưởng của mua lại cổ phiếu phổ thông,Ảnh hưởng của mua lại cổ phiếu phổ thông,Ảnh hưởng của mua lại cổ phiếu phổ thông,-,(17.311),,-17311.0
Ảnh hưởng của việc phát hành cổ phiếu thường tỷ lệ 1:1,Ảnh hưởng của việc phát hành cổ phiếu thường tỷ lệ 1:1,Ảnh hưởng của việc phát hành cổ phiếu thường tỷ lệ 1:1,-,199.943.650,,199943650.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,399.887.300,399.894.479,399887300.0,399894479.0
