row_label_raw,row_label_full,Tiền chi mua lại cổ phiếu đã phát hành,32,-,(321.900.000),numeric__32,numeric__-,numeric__(321.900.000)
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,33,10.617.882.807.300,15.322.698.228.482,33.0,10617882807300.0,15322698228482.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,34,(10.649.761.306.843),(14.561.858.009.716),34.0,-10649761306843.0,-14561858009716.0
Tiền chi trả cổ tức cho cổ đông Công ty,Tiền chi trả cổ tức cho cổ đông Công ty,Tiền chi trả cổ tức cho cổ đông Công ty,35,(163.448.550.931),(459.845.284.600),35.0,-163448550931.0,-459845284600.0
Tiền chi trả cổ tức cho cổ đông không kiểm soát,Tiền chi trả cổ tức cho cổ đông không kiểm soát,Tiền chi trả cổ tức cho cổ đông không kiểm soát,35,(2.778.302.676),(8.019.311.475),35.0,-2778302676.0,-8019311475.0
Tiền chi cho hoạt động tài chính khác,Tiền chi cho hoạt động tài chính khác,Tiền chi cho hoạt động tài chính khác,36,(42.886.513.699),(31.060.819.926),36.0,-42886513699.0,-31060819926.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(240.991.866.849),261.592.902.765,40.0,-240991866849.0,261592902765.0
