row_label_raw,row_label_full,col_0,Số ngày quá hạn,31/12/2023 > Giá gốc VND,31/12/2023 > Giá trị có thể thu hồi VND,31/12/2023 > Dự phòng VND,Số ngày quá hạn_1,1/1/2023 > Giá gốc VND,1/1/2023 > Giá trị có thể thu hồi VND,1/1/2023 > Dự phòng VND,numeric__Số ngày quá hạn,numeric__31/12/2023 > Giá gốc VND,numeric__31/12/2023 > Giá trị có thể thu hồi VND,numeric__31/12/2023 > Dự phòng VND,numeric__Số ngày quá hạn_1,numeric__1/1/2023 > Giá gốc VND,numeric__1/1/2023 > Giá trị có thể thu hồi VND,numeric__1/1/2023 > Dự phòng VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
H.T. Foods Pvt Ltd.,Nợ quá hạn > H.T. Foods Pvt Ltd.,H.T. Foods Pvt Ltd.,2 – 4 năm,113.137.381.815,-,(113.137.381.815),1 – 3 năm,113.137.381.815,-,"(113,137,381,815)",,113137381815.0,,-113137381815.0,,113137381815.0,,
Công ty TNHH Phát triển Kỹ thuật Công nghệ Xây dựng Sài Gòn,Nợ quá hạn > Công ty TNHH Phát triển Kỹ thuật Công nghệ Xây dựng Sài Gòn,Công ty TNHH Phát triển Kỹ thuật Công nghệ Xây dựng Sài Gòn,3 – 4 năm,8.650.290.000,-,(8.650.290.000),2 – 3 năm,8.650.290.000,-,"(8,650,290,000)",,8650290000.0,,-8650290000.0,,8650290000.0,,
Công ty TNHH Chế biến và Xuất nhập khẩu Thủy hải sản Việt Hải,Nợ quá hạn > Công ty TNHH Chế biến và Xuất nhập khẩu Thủy hải sản Việt Hải,Công ty TNHH Chế biến và Xuất nhập khẩu Thủy hải sản Việt Hải,10 – 11 năm,982.302.147,-,(982.302.147),9 – 10 năm,982.302.147,-,"(982,302,147)",,982302147.0,,-982302147.0,,982302147.0,,
Công ty Cổ phần Nuôi trồng và Chế biến Thủy sản Mỏ Ố Sóc Trăng,Nợ quá hạn > Công ty Cổ phần Nuôi trồng và Chế biến Thủy sản Mỏ Ố Sóc Trăng,Công ty Cổ phần Nuôi trồng và Chế biến Thủy sản Mỏ Ố Sóc Trăng,10 – 11 năm,771.913.390,-,(771.913.390),9 – 10 năm,771.913.390,-,"(771,913,390)",,771913390.0,,-771913390.0,,771913390.0,,
Công ty TNHH Thanh Bình,Nợ quá hạn > Công ty TNHH Thanh Bình,Công ty TNHH Thanh Bình,10 – 11 năm,209.324.000,-,(209.324.000),9 – 10 năm,209.324.000,-,"(209,324,000)",,209324000.0,,-209324000.0,,209324000.0,,
Các khách hàng khác,Nợ quá hạn > Các khách hàng khác,Các khách hàng khác,Dưới 4 năm,109.465.000,-,(109.465.000),Dưới 3 năm,109.465.000,-,"(109,465,000)",,109465000.0,,-109465000.0,,109465000.0,,
,,,,123.860.676.352,-,(123.860.676.352),,123.860.676.352,-,"(123,860,676,352)",,123860676352.0,,-123860676352.0,,123860676352.0,,
Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Nợ quá hạn > Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,(123.860.676.352),,,,(123.860.676.352),,,,-123860676352.0,,,,-123860676352.0
