row_label_raw,row_label_full,col_0,30/9/2019Giá gốc/Số cókhả năng trả nợVND,1/10/2018Giá gốc/Số cókhả năng trả nợVND,numeric__30/9/2019Giá gốc/Số cókhả năng trả nợVND,numeric__1/10/2018Giá gốc/Số cókhả năng trả nợVND
Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,,
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty thuộc sở hữu của Chủ tịch Tập đoàn > Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,5.931.497.565,4.787.482.661,5931497565.0,4787482661.0
Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty thuộc sở hữu của Chủ tịch Tập đoàn > Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,2.957.890.162,5.226.877.644,2957890162.0,5226877644.0
