row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2019VND,30/9/2018VND,,
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,19.695.126.527.602,20.637.165.889.138,19695126527602.0,20637165889138.0
Chi phí nhân công và nhân viên,Chi phí nhân công và nhân viên,Chi phí nhân công và nhân viên,928.732.894.854,1.201.586.419.867,928732894854.0,1201586419867.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,1.187.362.709.449,1.019.509.865.101,1187362709449.0,1019509865101.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.570.894.855.005,2.199.477.887.113,1570894855005.0,2199477887113.0
Chi phí khác,Chi phí khác,Chi phí khác,919.372.729.606,1.255.823.599.675,919372729606.0,1255823599675.0
