row_label_raw,row_label_full,col_0,Năm kết thúc ngày > 30/9/2019 VND,Năm kết thúc ngày > 30/9/2018 VND,numeric__Năm kết thúc ngày > 30/9/2019 VND,numeric__Năm kết thúc ngày > 30/9/2018 VND
Chuyển đổi công nợ phải thu đề tăng tỷ lệ sở hữu,Chuyển đổi công nợ phải thu đề tăng tỷ lệ sở hữu,Chuyển đổi công nợ phải thu đề tăng tỷ lệ sở hữu,68.564.000.000,-,68564000000.0,
Cấn trừ phải thu từ bán tài sản cố định và thu từ nợ gốc thuê tài chính,Cấn trừ phải thu từ bán tài sản cố định và thu từ nợ gốc thuê tài chính,Cấn trừ phải thu từ bán tài sản cố định và thu từ nợ gốc thuê tài chính,43.844.985.060,29.681.479.462,43844985060.0,29681479462.0
Mua tài sản cố định và xây dựng cơ bản dở dang chưa thanh toán,Mua tài sản cố định và xây dựng cơ bản dở dang chưa thanh toán,Mua tài sản cố định và xây dựng cơ bản dở dang chưa thanh toán,174.866.812.780,282.686.249.792,174866812780.0,282686249792.0
