row_label_raw,row_label_full,Vốn góp của Tập đoàn,Tại ngày 01 tháng 01 năm 2020,Cổ tức thu được,Lợi nhuận/ (lỗ) trong năm thuộc về Tập đoàn,Đơn vị: VND > Tại ngày 31 tháng 12 năm 2020,numeric__Tại ngày 01 tháng 01 năm 2020,numeric__Cổ tức thu được,numeric__Lợi nhuận/ (lỗ) trong năm thuộc về Tập đoàn,numeric__Đơn vị: VND > Tại ngày 31 tháng 12 năm 2020
29.269.440.000,29.269.440.000,29.269.440.000,29.782.887.662,-,90.722.109,29.853.609.771,29782887662.0,,90722109.0,29853609771.0
147.000.000.000,147.000.000.000,147.000.000.000,242.496.139.985,(38.098.894.254),56.014.511.326,270.411.757.057,242496139985.0,-38098894254.0,56014511326.0,270411757057.0
70.000.000.000,70.000.000.000,70.000.000.000,75.825.358.326,-,11.567.793,75.836.925.119,75825358326.0,,11567793.0,75836925119.0
1.560.000.000.000,1.560.000.000.000,1.560.000.000.000,1.763.104.100.146,-,23.449.160.527,1.786.553.260.773,1763104100146.0,,23449160527.0,1786553260773.0
431.200.000.000,431.200.000.000,431.200.000.000,431.200.000.000,-,(15.307.423),431.184.692.577,431200000000.0,,-15307423.0,431184692577.0
196.000.000.000,196.000.000.000,196.000.000.000,198.882.048.914,-,(24.855.676.091),174.026.372.823,198882048914.0,,-24855676091.0,174026372823.0
97.850.000.000,97.850.000.000,97.850.000.000,107.252.575.085,-,5.316.994.271,112.569.569.356,107252575085.0,,5316994271.0,112569569356.0
2.531.119.440.000,2.531.119.440.000,2.531.119.440.000,2.848.523.110.118,(38.098.894.254),70.011.972.512,2.880.436.188.476,2848523110118.0,-38098894254.0,70011972512.0,2880436188476.0
