row_label_raw,row_label_full,Giá gốc,Dự phòng,Giá trị thuần,Giá gốc_1,Dự phòng_1,Giá trị thuần_1,numeric__Dự phòng,numeric__Giá trị thuần,numeric__Giá gốc_1,numeric__Dự phòng_1,numeric__Giá trị thuần_1
225.000.000.000,225.000.000.000,225.000.000.000,-,225.000.000.000,225.000.000.000,(79.945.751.561),145.054.248.439,,225000000000.0,225000000000.0,-79945751561.0,145054248439.0
163.921.040.000,163.921.040.000,163.921.040.000,(443.182.000),163.477.858.000,144.000.000.000,(8.376.585.100),135.623.414.900,-443182000.0,163477858000.0,144000000000.0,-8376585100.0,135623414900.0
125.000.000.000,125.000.000.000,125.000.000.000,-,125.000.000.000,125.000.000.000,-,125.000.000.000,,125000000000.0,125000000000.0,,125000000000.0
168.163.853.956,168.163.853.956,168.163.853.956,-,168.163.853.956,118.937.361.454,-,118.937.361.454,,168163853956.0,118937361454.0,,118937361454.0
79.450.000.000,79.450.000.000,79.450.000.000,(70.250.000.000),9.200.000.000,79.450.000.000,(72.850.000.000),6.600.000.000,-70250000000.0,9200000000.0,79450000000.0,-72850000000.0,6600000000.0
281.166.374.807,281.166.374.807,281.166.374.807,(50.060.010.331),231.106.364.476,236.145.993.767,(50.246.782.980),185.899.210.787,-50060010331.0,231106364476.0,236145993767.0,-50246782980.0,185899210787.0
1.042.701.268.763,1.042.701.268.763,1.042.701.268.763,(120.753.192.331),921.948.076.432,928.533.355.221,(211.419.119.541),717.114.235.580,-120753192331.0,921948076432.0,928533355221.0,-211419119541.0,717114235580.0
