row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND
Chênh lệch tỷ giả,Chênh lệch tỷ giả,Chênh lệch tỷ giả,15.709.408.008,13.912.213.149,15709408008.0,13912213149.0
Chi phí repo và lãi vay,Chi phí repo và lãi vay,Chi phí repo và lãi vay,702.373.401.785,982.499.854.551,702373401785.0,982499854551.0
Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,295.764.143.348,314.583.069.516,295764143348.0,314583069516.0
Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,97.575.840.347,127.185.664.656,97575840347.0,127185664656.0
(Hoàn nhập)/Chỉ phí dự phòng,(Hoàn nhập)/Chỉ phí dự phòng,(Hoàn nhập)/Chỉ phí dự phòng,(196.734.887.759),139.280.647.927,-196734887759.0,139280647927.0
Các chỉ phí khác,Các chỉ phí khác,Các chỉ phí khác,927.224.696.878,606.727.810.432,927224696878.0,606727810432.0
,,,1.841.912.602.607,2.184.189.260.231,1841912602607.0,2184189260231.0
