row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020VND,Ngày 31 tháng 12năm 2019VND,numeric__Ngày 31 tháng 12năm 2020VND,numeric__Ngày 31 tháng 12năm 2019VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,49.506.405.375,66.853.001.073,49506405375.0,66853001073.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,449.099.728.375,3.253.907.744.083,449099728375.0,3253907744083.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,145.036.230.001,223.041.378.665,145036230001.0,223041378665.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),6.137.100.000.005,1.198.800.000.000,6137100000005.0,1198800000000.0
Tổng,Tổng,Tổng,6.780.742.363.756,4.742.602.123.821,6780742363756.0,4742602123821.0
