row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020VND,Ngày 31 tháng 12năm 2019VND,numeric__Ngày 31 tháng 12năm 2020VND,numeric__Ngày 31 tháng 12năm 2019VND
Ăn chỉ,Ăn chỉ,Ăn chỉ,31.656.766.750,36.160.384.626,31656766750.0,36160384626.0
"Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm",34.430.373.509,27.780.158.939,34430373509.0,27780158939.0
"Thiết bị, dụng cụ","Thiết bị, dụng cụ","Thiết bị, dụng cụ",2.953.335.423,3.083.634.477,2953335423.0,3083634477.0
Hàng tồn kho tại BVInvest (*),Hàng tồn kho tại BVInvest (*),Hàng tồn kho tại BVInvest (*),55.392.611.708,59.333.307.848,55392611708.0,59333307848.0
Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,124.433.087.390,126.357.485.890,124433087390.0,126357485890.0
Dự phòng giảm giả hàng tồn kho,Dự phòng giảm giả hàng tồn kho,Dự phòng giảm giả hàng tồn kho,-,-,,
Giá trị thuần của hàng tồn kho,Dự phòng giảm giả hàng tồn kho > Giá trị thuần của hàng tồn kho,Giá trị thuần của hàng tồn kho,124.433.087.390,126.357.485.890,124433087390.0,126357485890.0
