row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND
Lãi tền gửi,Lãi tền gửi,Lãi tền gửi,5.718.119.483.622,4.595.692.187.825,5718119483622.0,4595692187825.0
"Lãi đầu tư trải phiếu, ký phiếu, tín phiếu","Lãi đầu tư trải phiếu, ký phiếu, tín phiếu","Lãi đầu tư trải phiếu, ký phiếu, tín phiếu",2.494.064.231.788,2.531.713.114.844,2494064231788.0,2531713114844.0
Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,212.234.336.424,189.104.315.895,212234336424.0,189104315895.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,216.172.780.230,172.208.659.092,216172780230.0,172208659092.0
Lãi chênh lệch tỷ giả,Lãi chênh lệch tỷ giả,Lãi chênh lệch tỷ giả,19.541.571.046,10.041.848.168,19541571046.0,10041848168.0
"Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán",661.437.392.467,178.285.468.456,661437392467.0,178285468456.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,174.088.891.756,193.702.056.566,174088891756.0,193702056566.0
,,,9.495.658.687.333,7.870.747.650.846,9495658687333.0,7870747650846.0
