row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày31/12/2020VND,Cho năm tài chínhkết thúc ngày31/12/2019VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2020VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2019VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,267.396.475.068,269.693.437.322,267396475068.0,269693437322.0
Chi phí/(thu nhập) thuế TNDN hoàn lại,Chi phí/(thu nhập) thuế TNDN hoàn lại,Chi phí/(thu nhập) thuế TNDN hoàn lại,36.042.360.066,(669.872.295),36042360066.0,-669872295.0
,,,303.438.835.134,269.023.565.027,303438835134.0,269023565027.0
