row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,Ngày 31 tháng 12năm 2020VND > 20%,Ngày 31 tháng 12năm 2019VND > 20%,numeric__Ngày 31 tháng 12năm 2020VND > 20%,numeric__Ngày 31 tháng 12năm 2019VND > 20%
Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,60.687.371.248,215.947.483.119,60687371248.0,215947483119.0
- Hoa hống phải trả trên phí bảo hiểm phải thu,- Hoa hống phải trả trên phí bảo hiểm phải thu,- Hoa hống phải trả trên phí bảo hiểm phải thu,28.574.800.461,40.571.517.311,28574800461.0,40571517311.0
- Chi phí dự phòng thu hồi các khoản hoa hống,- Chi phí dự phòng thu hồi các khoản hoa hống,- Chi phí dự phòng thu hồi các khoản hoa hống,32.112.570.787,32.112.570.787,32112570787.0,32112570787.0
- Dự phòng trái phiếu Vinashin trích trước,- Dự phòng trái phiếu Vinashin trích trước,- Dự phòng trái phiếu Vinashin trích trước,-,142.425.694.953,,142425694953.0
- Khác,- Khác,- Khác,-,837.700.068,,837700068.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,12.137.474.250,43.189.496.624,12137474250.0,43189496624.0
