row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn của thành phẩm,Giá vốn của thành phẩm,Giá vốn của thành phẩm,10.896.142.715.886,9.061.072.507.956,10896142715886.0,9061072507956.0
"Giá vốn của vật liệu, hàng hóa","Giá vốn của vật liệu, hàng hóa","Giá vốn của vật liệu, hàng hóa",504.286.895.045,473.873.138.477,504286895045.0,473873138477.0
Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp,Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp,Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp,245.214.918.564,460.813.887.528,245214918564.0,460813887528.0
Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,(5.566.521.832),-,-5566521832.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,11.640.078.007.663,9.995.759.533.961,11640078007663.0,9995759533961.0
