row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước liên quan đến các hợp đồng xây lắp,Người mua trả tiền trước liên quan đến các hợp đồng xây lắp,Người mua trả tiền trước liên quan đến các hợp đồng xây lắp,14.025.946.520,13.490.000.000,14025946520.0,13490000000.0
Người mua trả tiền trước khác,Người mua trả tiền trước khác,Người mua trả tiền trước khác,30.827.935.277,79.440.163.276,30827935277.0,79440163276.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),162.563.905.825,128.434.967.073,162563905825.0,128434967073.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,207.417.787.622,221.365.130.349,207417787622.0,221365130349.0
