row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > (152.651.688.072) > 592.137.027.608,Năm trước > (34.962.785.863) > 627.011.780.110,numeric__CHỈ TIÊU > Lưu chuyển tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (152.651.688.072) > 592.137.027.608,numeric__Năm trước > (34.962.785.863) > 627.011.780.110
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(153.385.662),88.033.361,,,-153385662.0,88033361.0
70,70,70,Tiền và tương đương tiền cuối năm,4,439.331.953.874,592.137.027.608,,4.0,439331953874.0,592137027608.0
