row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Current year,Previous year,,
Raw materials,Raw materials,Raw materials,"9,557,772,859,032","9,263,477,258,076",,
Labour costs,Labour costs,Labour costs,"856,571,523,221","804,421,590,847",,
Depreciation,Depreciation,Depreciation,"639,207,743,578","547,283,343,319",,
Expenses for external services,Expenses for external services,Expenses for external services,"442,802,648,826","400,945,187,846",,
Others,Others,Others,"353,967,729,016","358,926,397,404",,
TOTAL,TOTAL,TOTAL,"11,850,322,503,673","11,375,053,777,492",,
