row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024_1,Ngày 31 tháng 12 năm 2024_2,numeric__Ngày 31 tháng 12 năm 2024,numeric__Ngày 31 tháng 12 năm 2024_1,numeric__Ngày 31 tháng 12 năm 2024_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,124.473.597.802,8.320.332.471,116.153.265.331,124473597802.0,8320332471.0,116153265331.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,206.607.306.539,13.410.122.188,193.197.184.351,206607306539.0,13410122188.0,193197184351.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,331.080.904.341,21.730.454.659,309.350.449.682,331080904341.0,21730454659.0,309350449682.0
,,,Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023,,,
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,119.859.356.754,11.369.628.977,108.489.727.777,119859356754.0,11369628977.0,108489727777.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,334.497.180.571,24.550.648.961,309.946.531.610,334497180571.0,24550648961.0,309946531610.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,454.356.537.325,35.920.277.938,418.436.259.387,454356537325.0,35920277938.0,418436259387.0
