row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Ending balance,Beginning balance,,
Cash on hand,Cash on hand,Cash on hand,"6,633,269,407","17,545,571,709",,
Cash at banks,Cash at banks,Cash at banks,"245,221,912,179","554,333,530,190",,
Cash equivalents (*),Cash equivalents (*),Cash equivalents (*),"187,476,772,288","20,257,925,709",,
TOTAL,TOTAL,TOTAL,"439,331,953,874","592,137,027,608",,
