row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Balance (Amount payable),Balance (Amount payable),,
,,,Ending balance,Beginning balance,,
Advance from customers for construction contracts,Advance from customers for construction contracts,Advance from customers for construction contracts,"14,025,946,520","13,490,000,000",,
Other advances from customers,Other advances from customers,Other advances from customers,"30,827,935,277","79,440,163,276",,
Unbilled trade discount (*),Unbilled trade discount (*),Unbilled trade discount (*),"162,563,905,825","128,434,967,073",,
TOTAL,TOTAL,TOTAL,"207,417,787,622","221,365,130,349",,
