row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung giao dịch,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung giao dịch,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,Công ty liên kết,Cung cấp dịch vụ vận tải,83.558.251.154,37.426.578.904,,,83558251154.0,37426578904.0
Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,Công ty liên kết,Phân bổ chi phí sử dụng tài sản,-,451.876.894,,,,451876894.0
Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,Công ty liên kết,Cổ tức được chia,2.000.000.000,2.000.000.000,,,2000000000.0,2000000000.0
Công ty Cổ phần Chế biển thực phẩm Dabaco,Công ty Cổ phần Chế biển thực phẩm Dabaco,Công ty Cổ phần Chế biển thực phẩm Dabaco,Công ty liên kết,Cung cấp hàng hóa,402.077.252,-,,,402077252.0,
