row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Trade receivable from animal feed production activities and other activities,Trade receivable from animal feed production activities and other activities,Trade receivable from animal feed production activities and other activities,"188,619,345,523","215,341,714,839",,
Trade receivable from real estate activities,Trade receivable from real estate activities,Trade receivable from real estate activities,"8,734,497,943","7,153,907,282",,
TOTAL,TOTAL,TOTAL,"197,353,843,466","222,495,622,121",,
